name,province,city,area,address,telephone,uid,street_id,detail,detail_info,location,detail_url,tag,type,isin_region,手机号识别,bd09_lng,bd09_lat,行业大类,行业子类
梅竹山庄,浙江省,杭州市,西湖区,浙江省杭州市西湖区留下镇天目山路518号,None,7488c3fcc491d776d6b74e3e,7488c3fcc491d776d6b74e3e,1,"{'distance': 0, 'tag': '旅游景点;文物古迹', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=7488c3fcc491d776d6b74e3e&output=html&source=placeapi_v2', 'overall_rating': '4.7', 'image_num': '9', 'comment_num': '4', 'shop_hours': '', 'label': '景区,历史建筑', 'children': []}","{'lat': 30.266019, 'lng': 120.071898}",http://api.map.baidu.com/place/detail?uid=7488c3fcc491d776d6b74e3e&output=html&source=placeapi_v2,旅游景点;文物古迹,scope,False,0,120.071898,30.266019,旅游景点,文物古迹
真实斋,浙江省,杭州市,西湖区,杭州市西湖区天目山路518号西溪国家湿地公园西溪草堂内,None,c3ac56d20645f0a72eb90848,c3ac56d20645f0a72eb90848,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c3ac56d20645f0a72eb90848&output=html&source=placeapi_v2', 'overall_rating': '5.0', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.264909, 'lng': 120.074638}",http://api.map.baidu.com/place/detail?uid=c3ac56d20645f0a72eb90848&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.074638,30.264909,旅游景点,景点
公厕,浙江省,杭州市,西湖区,杭州市西湖区天目山路518号西溪国家湿地公园西溪草堂内,None,f51a2aebfcf5dbaf25d2bbd3,None,1,"{'distance': 598, 'tag': '生活服务;公共厕所', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f51a2aebfcf5dbaf25d2bbd3&output=html&source=placeapi_v2', 'image_num': '1', 'shop_hours': '', 'label': '厕所', 'children': []}","{'lat': 30.264753, 'lng': 120.074699}",http://api.map.baidu.com/place/detail?uid=f51a2aebfcf5dbaf25d2bbd3&output=html&source=placeapi_v2,生活服务;公共厕所,life,False,0,120.074699,30.264753,生活服务,公共厕所
公共厕所(ZJ-HAZ-1446),浙江省,杭州市,西湖区,杭州市西湖区天目山路518号西溪国家湿地公园内,None,62c2682f823725f852e5c548,None,1,"{'distance': 356, 'tag': '生活服务;公共厕所', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=62c2682f823725f852e5c548&output=html&source=placeapi_v2', 'image_num': '1', 'shop_hours': '', 'label': '公共厕所', 'children': []}","{'lat': 30.265708, 'lng': 120.0775}",http://api.map.baidu.com/place/detail?uid=62c2682f823725f852e5c548&output=html&source=placeapi_v2,生活服务;公共厕所,life,False,0,120.0775,30.265708,生活服务,公共厕所
停车处,浙江省,杭州市,西湖区,杭州市西湖区天目山路西溪国家湿地公园,None,4fee49b5b38c0ebc45e274ea,4fee49b5b38c0ebc45e274ea,1,"{'distance': 0, 'tag': '交通设施;停车场', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=4fee49b5b38c0ebc45e274ea&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '地上停车场', 'children': []}","{'lat': 30.268683, 'lng': 120.09367}",http://api.map.baidu.com/place/detail?uid=4fee49b5b38c0ebc45e274ea&output=html&source=placeapi_v2,交通设施;停车场,life,False,0,120.09367,30.268683,交通设施,停车场
绮云馆,浙江省,杭州市,西湖区,杭州市西湖区天目山路518号西溪国家湿地公园内,None,8088867599c506d0e115f9ff,8088867599c506d0e115f9ff,1,"{'distance': 0, 'tag': '旅游景点;风景区', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=8088867599c506d0e115f9ff&output=html&source=placeapi_v2', 'overall_rating': '5', 'comment_num': '2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.265442, 'lng': 120.074727}",http://api.map.baidu.com/place/detail?uid=8088867599c506d0e115f9ff&output=html&source=placeapi_v2,旅游景点;风景区,scope,False,0,120.074727,30.265442,旅游景点,风景区
公厕,浙江省,杭州市,西湖区,杭州市西湖区天目山路518号西溪国家湿地公园内,None,9d5130111dcd70075b3ac834,None,1,"{'distance': 882, 'tag': '生活服务;公共厕所', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=9d5130111dcd70075b3ac834&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '厕所', 'children': []}","{'lat': 30.266019, 'lng': 120.071916}",http://api.map.baidu.com/place/detail?uid=9d5130111dcd70075b3ac834&output=html&source=placeapi_v2,生活服务;公共厕所,life,False,0,120.071916,30.266019,生活服务,公共厕所
西溪国家湿地公园-休息亭,浙江省,杭州市,西湖区,杭州市西湖区天目山路518号西溪国家湿地公园内,None,a4520cf9be5f5e051d1d1130,a4520cf9be5f5e051d1d1130,1,"{'distance': 0, 'tag': '生活服务;其他', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=a4520cf9be5f5e051d1d1130&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '生活服务', 'children': []}","{'lat': 30.264755, 'lng': 120.072473}",http://api.map.baidu.com/place/detail?uid=a4520cf9be5f5e051d1d1130&output=html&source=placeapi_v2,生活服务;其他,life,False,0,120.072473,30.264755,生活服务,其他
西溪农耕情,浙江省,杭州市,西湖区,浙江省杭州市西湖区西溪国家湿地公园,None,65e569308c2e5c7f1b11d5fc,65e569308c2e5c7f1b11d5fc,1,"{'distance': 0, 'tag': '旅游景点;风景区', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=65e569308c2e5c7f1b11d5fc&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.264241, 'lng': 120.072212}",http://api.map.baidu.com/place/detail?uid=65e569308c2e5c7f1b11d5fc&output=html&source=placeapi_v2,旅游景点;风景区,scope,False,0,120.072212,30.264241,旅游景点,风景区
萱晖堂,浙江省,杭州市,西湖区,浙江省杭州市西湖区西溪国家湿地公园,None,9b1da4c51c50db684f6d46b1,9b1da4c51c50db684f6d46b1,1,"{'distance': 0, 'tag': '旅游景点;风景区', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=9b1da4c51c50db684f6d46b1&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.266025, 'lng': 120.071897}",http://api.map.baidu.com/place/detail?uid=9b1da4c51c50db684f6d46b1&output=html&source=placeapi_v2,旅游景点;风景区,scope,False,0,120.071897,30.266025,旅游景点,风景区
虚阁,浙江省,杭州市,西湖区,杭州市西湖区天目山路518号西溪国家湿地公园内,None,7c8d2aadbfb641748c772752,7c8d2aadbfb641748c772752,1,"{'distance': 0, 'tag': '旅游景点;风景区', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=7c8d2aadbfb641748c772752&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.265964, 'lng': 120.071753}",http://api.map.baidu.com/place/detail?uid=7c8d2aadbfb641748c772752&output=html&source=placeapi_v2,旅游景点;风景区,scope,False,0,120.071753,30.265964,旅游景点,风景区
浮亭,浙江省,杭州市,西湖区,杭州市西湖区天目山路延伸段周家村入口,(0571)88106688,ce623a5ed3e6ee36fea7780d,ce623a5ed3e6ee36fea7780d,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=ce623a5ed3e6ee36fea7780d&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.265838, 'lng': 120.072325}",http://api.map.baidu.com/place/detail?uid=ce623a5ed3e6ee36fea7780d&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.072325,30.265838,旅游景点,景点
杭州市雕塑院,浙江省,杭州市,西湖区,浙江省杭州市西湖区天目山路363号杭州城西休闲公园内,(0571)87631870,dfd9fc9ca1a158b94c6d4633,dfd9fc9ca1a158b94c6d4633,1,"{'distance': 725, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=dfd9fc9ca1a158b94c6d4633&output=html&source=placeapi_v2', 'shop_hours': '', 'children': []}","{'lat': 30.264395, 'lng': 120.09431}",http://api.map.baidu.com/place/detail?uid=dfd9fc9ca1a158b94c6d4633&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.09431,30.264395,旅游景点,景点
杭州爱吉奥健康管理有限公司,浙江省,杭州市,西湖区,浙江省杭州市西湖区紫金港路21号,None,45b23def94f5eb072b201ae1,45b23def94f5eb072b201ae1,1,"{'distance': 0, 'tag': '公司企业;公司', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=45b23def94f5eb072b201ae1&output=html&source=placeapi_v2', 'price': '0.0', 'overall_rating': '5', 'comment_num': '1', 'shop_hours': '', 'label': '公司', 'children': []}","{'lat': 30.270589, 'lng': 120.09402}",http://api.map.baidu.com/place/detail?uid=45b23def94f5eb072b201ae1&output=html&source=placeapi_v2,公司企业;公司,enterprise,False,0,120.09402,30.270589,公司企业,公司
杭州市劳模工匠文化公园,浙江省,杭州市,西湖区,杭州市西湖区天目山路363号,None,e99f4ac415c89831b5147ff9,None,1,"{'distance': 0, 'tag': '旅游景点;公园', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=e99f4ac415c89831b5147ff9&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.267437, 'lng': 120.092832}",http://api.map.baidu.com/place/detail?uid=e99f4ac415c89831b5147ff9&output=html&source=placeapi_v2,旅游景点;公园,scope,False,0,120.092832,30.267437,旅游景点,公园
中国湿地博物馆-东门,浙江省,杭州市,西湖区,杭州市西湖区西溪湿地紫金港路21号中国湿地博物馆内,None,a364ea7470a91a671b94c665,a364ea7470a91a671b94c665,1,"{'distance': 0, 'tag': '出入口;门', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=a364ea7470a91a671b94c665&output=html&source=placeapi_v2', 'image_num': '0', 'shop_hours': '', 'label': '门', 'children': []}","{'lat': 30.270199, 'lng': 120.095155}",http://api.map.baidu.com/place/detail?uid=a364ea7470a91a671b94c665&output=html&source=placeapi_v2,出入口;门,life,False,0,120.095155,30.270199,出入口,门
梵籁流觞,浙江省,杭州市,西湖区,杭州市西湖区法云弄灵隐景区,None,73d60bc6f44e484ac9e33cd0,73d60bc6f44e484ac9e33cd0,1,"{'distance': 676024, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=73d60bc6f44e484ac9e33cd0&output=html&source=placeapi_v2', 'overall_rating': '0', 'comment_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.245323, 'lng': 120.103518}",http://api.map.baidu.com/place/detail?uid=73d60bc6f44e484ac9e33cd0&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.103518,30.245323,旅游景点,景点
金莲池,浙江省,杭州市,西湖区,杭州市西湖区飞来峰景区法云弄(近永福寺)韬光寺内,None,4b99adb351baf852b04c4916,4b99adb351baf852b04c4916,1,"{'distance': 675611, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=4b99adb351baf852b04c4916&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.249065, 'lng': 120.102834}",http://api.map.baidu.com/place/detail?uid=4b99adb351baf852b04c4916&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.102834,30.249065,旅游景点,景点
普圆净院-客堂,浙江省,杭州市,西湖区,杭州市西湖区灵隐寺法云弄16号(近灵隐寺)永福禅寺内,None,4cbf157ec02f8020a8f0cdbc,4cbf157ec02f8020a8f0cdbc,1,"{'distance': 675994, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=4cbf157ec02f8020a8f0cdbc&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.245564, 'lng': 120.104469}",http://api.map.baidu.com/place/detail?uid=4cbf157ec02f8020a8f0cdbc&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.104469,30.245564,旅游景点,景点
瓦墙,浙江省,杭州市,西湖区,杭州市西湖区天目山路518号西溪国家湿地公园内,None,e11891a95cf7f2f40bccdded,e11891a95cf7f2f40bccdded,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=e11891a95cf7f2f40bccdded&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.274815, 'lng': 120.096601}",http://api.map.baidu.com/place/detail?uid=e11891a95cf7f2f40bccdded&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.096601,30.274815,旅游景点,景点
幸福门,浙江省,杭州市,西湖区,杭州市西湖区下宁巷西溪城市文化公园东北侧,None,e78bd5ebcf0b1b53dc1e5236,,1,"{'distance': 1855, 'tag': '旅游景点;风景区', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=e78bd5ebcf0b1b53dc1e5236&output=html&source=placeapi_v2', 'image_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.287997, 'lng': 120.148161}",http://api.map.baidu.com/place/detail?uid=e78bd5ebcf0b1b53dc1e5236&output=html&source=placeapi_v2,旅游景点;风景区,scope,False,0,120.148161,30.287997,旅游景点,风景区
幸福亭,浙江省,杭州市,西湖区,杭州市西湖区保俶北路西溪城市文化公园,None,86c74a75f3a709213be4a676,86c74a75f3a709213be4a676,1,"{'distance': 0, 'tag': '旅游景点;风景区', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=86c74a75f3a709213be4a676&output=html&source=placeapi_v2', 'image_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.287512, 'lng': 120.14775}",http://api.map.baidu.com/place/detail?uid=86c74a75f3a709213be4a676&output=html&source=placeapi_v2,旅游景点;风景区,scope,False,0,120.14775,30.287512,旅游景点,风景区
金夕亭,浙江省,杭州市,西湖区,益乐路6号古苑公园,None,b63dbcbba58fd3df0bccddf1,None,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=b63dbcbba58fd3df0bccddf1&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.280982, 'lng': 120.124752}",http://api.map.baidu.com/place/detail?uid=b63dbcbba58fd3df0bccddf1&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.124752,30.280982,旅游景点,景点
新杭州人文化公园,浙江省,杭州市,西湖区,杭州市西湖区古墩路与金月巷交叉路口往东约140米,None,095c732c24701d612806ce93,095c732c24701d612806ce93,1,"{'distance': 0, 'tag': '旅游景点;公园', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=095c732c24701d612806ce93&output=html&source=placeapi_v2', 'overall_rating': '3', 'comment_num': '2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.280087, 'lng': 120.10926}",http://api.map.baidu.com/place/detail?uid=095c732c24701d612806ce93&output=html&source=placeapi_v2,旅游景点;公园,scope,False,0,120.10926,30.280087,旅游景点,公园
荷花苑健身公园,浙江省,杭州市,西湖区,杭州市西湖区竞舟路新杭州人文化公园,None,273c81e280b09b42fe0eb070,273c81e280b09b42fe0eb070,1,"{'distance': 0, 'tag': '旅游景点;公园', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=273c81e280b09b42fe0eb070&output=html&source=placeapi_v2', 'overall_rating': '5', 'comment_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.28029, 'lng': 120.109735}",http://api.map.baidu.com/place/detail?uid=273c81e280b09b42fe0eb070&output=html&source=placeapi_v2,旅游景点;公园,scope,False,0,120.109735,30.28029,旅游景点,公园
蒋村街道环境卫生管理所-东北门,浙江省,杭州市,西湖区,杭州市西湖区紫金港路69号附近,None,f78415b72df9d2736f3e1b56,f78415b72df9d2736f3e1b56,1,"{'distance': 0, 'tag': '出入口;门', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f78415b72df9d2736f3e1b56&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '门', 'children': []}","{'lat': 30.28488, 'lng': 120.093663}",http://api.map.baidu.com/place/detail?uid=f78415b72df9d2736f3e1b56&output=html&source=placeapi_v2,出入口;门,life,False,0,120.093663,30.28488,出入口,门
西溪天堂-西溪天堂出入口,浙江省,杭州市,西湖区,杭州市西湖区天目山路518号西溪国家湿地公园内,None,17bcdde63a7d4cb3f82d617a,17bcdde63a7d4cb3f82d617a,1,"{'distance': 0, 'tag': '出入口;其他', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=17bcdde63a7d4cb3f82d617a&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '出入口', 'children': []}","{'lat': 30.27487, 'lng': 120.096448}",http://api.map.baidu.com/place/detail?uid=17bcdde63a7d4cb3f82d617a&output=html&source=placeapi_v2,出入口;其他,life,False,0,120.096448,30.27487,出入口,其他
秋望,浙江省,杭州市,西湖区,杭州市西湖区天目山路518号西溪国家湿地公园内,None,581dcd66855ad7c40189722e,581dcd66855ad7c40189722e,1,"{'distance': 0, 'tag': '旅游景点;风景区', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=581dcd66855ad7c40189722e&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.27536, 'lng': 120.096376}",http://api.map.baidu.com/place/detail?uid=581dcd66855ad7c40189722e&output=html&source=placeapi_v2,旅游景点;风景区,scope,False,0,120.096376,30.27536,旅游景点,风景区
拂晓入篱,浙江省,杭州市,西湖区,杭州市西湖区天目山路518号西溪国家湿地公园内,None,25d54d9940e5711c06026f5d,25d54d9940e5711c06026f5d,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=25d54d9940e5711c06026f5d&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.275165, 'lng': 120.096008}",http://api.map.baidu.com/place/detail?uid=25d54d9940e5711c06026f5d&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.096008,30.275165,旅游景点,景点
云谣木演,浙江省,杭州市,西湖区,杭州市西湖区天目山路518号西溪国家湿地公园内,None,e946ebfe47c381f1593ac81b,e946ebfe47c381f1593ac81b,1,"{'distance': 0, 'tag': '旅游景点;风景区', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=e946ebfe47c381f1593ac81b&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.275384, 'lng': 120.095908}",http://api.map.baidu.com/place/detail?uid=e946ebfe47c381f1593ac81b&output=html&source=placeapi_v2,旅游景点;风景区,scope,False,0,120.095908,30.275384,旅游景点,风景区
互动音乐装置,浙江省,杭州市,西湖区,杭州市西湖区天目山路518号西溪国家湿地公园内,None,e0824f4b1e8303fe8a36ee07,e0824f4b1e8303fe8a36ee07,1,"{'distance': 0, 'tag': '旅游景点;风景区', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=e0824f4b1e8303fe8a36ee07&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.275329, 'lng': 120.095693}",http://api.map.baidu.com/place/detail?uid=e0824f4b1e8303fe8a36ee07&output=html&source=placeapi_v2,旅游景点;风景区,scope,False,0,120.095693,30.275329,旅游景点,风景区
圣贤山水,浙江省,杭州市,西湖区,杭州市西湖区天目山路518号西溪国家湿地公园内,None,8eae64a29fc1fe0143e192f2,8eae64a29fc1fe0143e192f2,1,"{'distance': 2221, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=8eae64a29fc1fe0143e192f2&output=html&source=placeapi_v2', 'overall_rating': '0', 'comment_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.274815, 'lng': 120.095881}",http://api.map.baidu.com/place/detail?uid=8eae64a29fc1fe0143e192f2&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.095881,30.274815,旅游景点,景点
一瓯亭,浙江省,杭州市,西湖区,杭州市西湖区飞来峰景区法云弄(近永福寺)韬光寺内,None,ba3ed5a653304dadf5c59c99,ba3ed5a653304dadf5c59c99,1,"{'distance': 675615, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=ba3ed5a653304dadf5c59c99&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.249026, 'lng': 120.102807}",http://api.map.baidu.com/place/detail?uid=ba3ed5a653304dadf5c59c99&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.102807,30.249026,旅游景点,景点
弥陀寺公园,浙江省,杭州市,西湖区,杭州市西湖区体育场路533号宝岛眼镜旁,None,482be9219be374b8465726b9,482be9219be374b8465726b9,1,"{'distance': 3669, 'tag': '旅游景点;公园', 'navi_location': {'lng': 120.15673027988, 'lat': 30.273940941369}, 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=482be9219be374b8465726b9&output=html&source=placeapi_v2', 'overall_rating': '4.6', 'comment_num': '3', 'shop_hours': '06:00-21:30', 'label': '景区,', 'children': []}","{'lat': 30.273013, 'lng': 120.156568}",http://api.map.baidu.com/place/detail?uid=482be9219be374b8465726b9&output=html&source=placeapi_v2,旅游景点;公园,scope,False,0,120.156568,30.273013,旅游景点,公园
风波亭,浙江省,杭州市,西湖区,环城西路杭州西湖风景名胜区内,None,cc0849a0c5184d519403197d,cc0849a0c5184d519403197d,1,"{'distance': 4231, 'tag': '旅游景点;其他', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=cc0849a0c5184d519403197d&output=html&source=placeapi_v2', 'overall_rating': '4.5', 'comment_num': '17', 'shop_hours': '00:00-24:00', 'label': '景区,历史遗址 纪念碑', 'children': []}","{'lat': 30.265914, 'lng': 120.164119}",http://api.map.baidu.com/place/detail?uid=cc0849a0c5184d519403197d&output=html&source=placeapi_v2,旅游景点;其他,scope,False,0,120.164119,30.265914,旅游景点,其他
圣塘景区,浙江省,杭州市,西湖区,湖滨景区内,None,b65118bdde086e62364aae63,b65118bdde086e62364aae63,1,"{'distance': 4316, 'tag': '旅游景点;风景区', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=b65118bdde086e62364aae63&output=html&source=placeapi_v2', 'overall_rating': '4.6', 'comment_num': '5', 'shop_hours': '', 'label': '景区,城市公园', 'children': []}","{'lat': 30.265173, 'lng': 120.163876}",http://api.map.baidu.com/place/detail?uid=b65118bdde086e62364aae63&output=html&source=placeapi_v2,旅游景点;风景区,scope,False,0,120.163876,30.265173,旅游景点,风景区
圣塘闸亭,浙江省,杭州市,西湖区,北山街西湖风景区西北门西南侧约40米,None,2c4f8eddf2966496b23c813f,2c4f8eddf2966496b23c813f,1,"{'distance': 4213, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=2c4f8eddf2966496b23c813f&output=html&source=placeapi_v2', 'overall_rating': '5.0', 'comment_num': '1', 'shop_hours': '08:00-22:00', 'label': '景区,', 'children': []}","{'lat': 30.266243, 'lng': 120.163067}",http://api.map.baidu.com/place/detail?uid=2c4f8eddf2966496b23c813f&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.163067,30.266243,旅游景点,景点
西湖自划船,浙江省,杭州市,西湖区,圣塘景区3号,(0571)87026538,addfa0b7a154e3734bcc4a4c,addfa0b7a154e3734bcc4a4c,1,"{'distance': 4368, 'tag': '旅游景点;其他', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=addfa0b7a154e3734bcc4a4c&output=html&source=placeapi_v2', 'overall_rating': '5', 'image_num': '3', 'comment_num': '1', 'shop_hours': '08:00-16:00', 'label': '景区,', 'children': []}","{'lat': 30.264772, 'lng': 120.163402}",http://api.map.baidu.com/place/detail?uid=addfa0b7a154e3734bcc4a4c&output=html&source=placeapi_v2,旅游景点;其他,scope,False,0,120.163402,30.264772,旅游景点,其他
惜别白公(送别白居易群雕),浙江省,杭州市,西湖区,龙井路1号杭州西湖风景名胜区内,(0571)87065684,05f9125bca3213259fec2b7d,05f9125bca3213259fec2b7d,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=05f9125bca3213259fec2b7d&output=html&source=placeapi_v2', 'overall_rating': '5', 'comment_num': '2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.265921, 'lng': 120.163221}",http://api.map.baidu.com/place/detail?uid=05f9125bca3213259fec2b7d&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.163221,30.265921,旅游景点,景点
钱塘门遗址,浙江省,杭州市,西湖区,圣塘景区内,None,b89ba50edec718d4a8059d83,b89ba50edec718d4a8059d83,1,"{'distance': 0, 'tag': '旅游景点;文物古迹', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=b89ba50edec718d4a8059d83&output=html&source=placeapi_v2', 'overall_rating': '4.3', 'comment_num': '5', 'shop_hours': '', 'label': '景区,  古迹', 'children': []}","{'lat': 30.263913, 'lng': 120.164466}",http://api.map.baidu.com/place/detail?uid=b89ba50edec718d4a8059d83&output=html&source=placeapi_v2,旅游景点;文物古迹,scope,False,0,120.164466,30.263913,旅游景点,文物古迹
杭州西湖观荷区,浙江省,杭州市,西湖区,环城西路蝶来望湖宾馆西侧约170米,None,3133d84e9680aa5917c8f617,3133d84e9680aa5917c8f617,1,"{'distance': 0, 'tag': '旅游景点;其他', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=3133d84e9680aa5917c8f617&output=html&source=placeapi_v2', 'overall_rating': '0', 'comment_num': '0', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.264265, 'lng': 120.16358}",http://api.map.baidu.com/place/detail?uid=3133d84e9680aa5917c8f617&output=html&source=placeapi_v2,旅游景点;其他,scope,False,0,120.16358,30.264265,旅游景点,其他
西湖手划船停靠点,浙江省,杭州市,西湖区,西湖风景名胜区石函精舍,None,e5a45ed0c8f1f84f95ca07f7,e5a45ed0c8f1f84f95ca07f7,1,"{'distance': 4252, 'tag': '旅游景点;其他', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=e5a45ed0c8f1f84f95ca07f7&output=html&source=placeapi_v2', 'overall_rating': '0', 'image_num': '1', 'comment_num': '0', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.26588, 'lng': 120.163082}",http://api.map.baidu.com/place/detail?uid=e5a45ed0c8f1f84f95ca07f7&output=html&source=placeapi_v2,旅游景点;其他,scope,False,0,120.163082,30.26588,旅游景点,其他
